"id","observed.on.string","observed.on","time.observed.at","time.zone","user.id","user.login","user.name","created.at","updated.at","quality.grade","license","url","image.url","sound.url","tag.list","captive.cultivated","place.guess","latitude","longitude","positional.accuracy","private.place.guess","private.latitude","private.longitude","public.positional.accuracy","geoprivacy","taxon.geoprivacy","coordinates.obscured","positioning.method","positioning.device","species.guess","scientific.name","common.name","iconic.taxon.name","taxon.id","taxon.family.name","taxon.genus.name","taxon.species.name","listing.status"
94383509,"2021/09/10 1:17 PM EDT","2021-09-10","2021-09-10 17:17:00 UTC","Eastern Time (US & Canada)",256926,"cvschmitt","Catherine Schmitt","2021-09-10 23:50:48 UTC","2021-09-11 00:03:20 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/94383509","https://inaturalist-open-data.s3.amazonaws.com/photos/156558941/medium.jpg","","","false","Winter Harbor, ME, USA",44.3353816103,-68.0593456263,1550,NA,NA,NA,1550,"","","false","","","Monarch","Danaus plexippus","Monarch","Insecta",48662,"Nymphalidae","Danaus","Danaus plexippus","rare native"
94453437,"Sat Sep 11 2021 12:21:13 GMT -0400 (EDT)","2021-09-11","2021-09-11 16:21:13 UTC","Eastern Time (US & Canada)",4714087,"naturepains","Amanda Mustafic","2021-09-11 16:21:22 UTC","2021-09-11 23:47:44 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/94453437","https://inaturalist-open-data.s3.amazonaws.com/photos/156684568/medium.jpeg","","","false","Bar Harbor",44.3480911255,-68.2058868408,14,NA,NA,NA,14,"","","false","","","Indian Cucumber Root","Medeola virginiana","Cucumber Root","Plantae",54924,"Liliaceae","Medeola","Medeola virginiana","rare native"
94776132,"2021-09-13 13:20:33","2021-09-13","2021-09-13 17:20:33 UTC","Eastern Time (US & Canada)",284743,"undeux","","2021-09-14 01:25:26 UTC","2022-09-26 01:43:07 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/94776132","https://inaturalist-open-data.s3.amazonaws.com/photos/157259939/medium.jpeg","","","false","Bar Harbor, ME 04609, USA",44.327469,-68.1849849722,NA,NA,NA,NA,NA,"","","false","gps","gps","eastern poison ivy","Toxicodendron radicans","eastern poison ivy","Plantae",58732,"Anacardiaceae","Toxicodendron","Toxicodendron radicans","rare native"
94981927,"Wed Sep 15 2021 12:28:12 GMT-0400 (EDT)","2021-09-15","2021-09-15 16:28:12 UTC","Eastern Time (US & Canada)",447101,"oifsgtba","","2021-09-15 23:15:13 UTC","2022-01-20 01:44:09 UTC","research","","https://www.inaturalist.org/observations/94981927","https://static.inaturalist.org/photos/157625423/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.36277,-68.2080166667,69,NA,NA,NA,69,"","open","false","","","white turtlehead","Chelone glabra","white turtlehead","Plantae",82316,"Plantaginaceae","Chelone","Chelone glabra","rare native"
95093986,"2021-09-16 12:36:32","2021-09-16","2021-09-16 16:36:32 UTC","Eastern Time (US & Canada)",256926,"cvschmitt","Catherine Schmitt","2021-09-16 23:53:36 UTC","2022-03-20 00:15:34 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/95093986","https://inaturalist-open-data.s3.amazonaws.com/photos/157828028/medium.jpeg","","","false","Bar Harbor, ME 04609, USA",44.3626108128,-68.2080686465,1555,NA,NA,NA,1555,"","","false","gps","gps","blue vervain","Verbena hastata","blue vervain","Plantae",60251,"Verbenaceae","Verbena","Verbena hastata","rare native"
95261932,"2021/09/12 ","2021-09-12","","Pacific Time (US & Canada)",811913,"abcdefgewing","abcdefgewing","2021-09-18 13:58:08 UTC","2021-09-18 13:58:08 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/95261932","https://inaturalist-open-data.s3.amazonaws.com/photos/158126757/medium.jpeg","","","false","Sieur de Monts Spring, Bar Harbor, ME 04609, USA",44.3625797,-68.2080684,1551,NA,NA,NA,1551,"","open","false","","","Broadleaf Cattail","Typha latifolia","broad-leaved cattail","Plantae",48685,"Typhaceae","Typha","Typha latifolia","rare native"
95662606,"2021-09-21 11:19:14","2021-09-21","2021-09-21 11:19:14 UTC","UTC",1950650,"notmarkwatney","","2021-09-21 15:31:15 UTC","2022-03-23 12:55:56 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/95662606","https://inaturalist-open-data.s3.amazonaws.com/photos/159397726/medium.jpeg","","","false","Bar Harbor, ME 04609, USA",44.36241837,-68.20782486,8,NA,NA,NA,8,"","","false","","","Jack-in-the-pulpit","Arisaema triphyllum","Jack-in-the-Pulpit","Plantae",50310,"Araceae","Arisaema","Arisaema triphyllum","rare native"
95699026,"Tue Sep 21 2021 17:31:40 GMT-0400 (EDT)","2021-09-21","2021-09-21 21:31:40 UTC","Eastern Time (US & Canada)",3684548,"adappercupoftea","","2021-09-21 21:33:07 UTC","2022-05-26 14:53:58 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/95699026","https://inaturalist-open-data.s3.amazonaws.com/photos/158900906/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.3975216667,-68.2096166667,11,NA,NA,NA,11,"","","false","","","Monarch","Danaus plexippus","Monarch","Insecta",48662,"Nymphalidae","Danaus","Danaus plexippus","rare native"
95954514,"2021/09/18 2:04 PM EDT","2021-09-18","2021-09-18 18:04:00 UTC","Eastern Time (US & Canada)",1215821,"jharkness","Joshua Harkness","2021-09-24 12:41:09 UTC","2022-02-21 20:33:49 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/95954514","https://inaturalist-open-data.s3.amazonaws.com/photos/159355705/medium.jpeg","","","false","Winter Harbor, ME, USA",44.3336182324,-68.0638481168,8,NA,NA,NA,8,"","","false","","","Roseroot","Rhodiola rosea","Roseroot","Plantae",84436,"Crassulaceae","Rhodiola","Rhodiola rosea","rare native"
95954842,"2021/09/20 2:03 PM EDT","2021-09-20","2021-09-20 18:03:00 UTC","Eastern Time (US & Canada)",1215821,"jharkness","Joshua Harkness","2021-09-24 12:45:28 UTC","2021-09-24 21:05:31 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/95954842","https://inaturalist-open-data.s3.amazonaws.com/photos/159358210/medium.jpeg","","","false","Bar Harbor, ME, USA",44.408525627,-68.2599736579,15,NA,NA,NA,15,"","","false","","","Rock Harlequin","Capnoides sempervirens","rock harlequin","Plantae",204148,"Papaveraceae","Capnoides","Capnoides sempervirens","rare native"
96004307,"Wed Sep 22 2021 13:16:15 GMT-0400 (EDT)","2021-09-22","2021-09-22 17:16:15 UTC","Eastern Time (US & Canada)",252038,"taberallison","","2021-09-24 20:22:53 UTC","2021-09-24 23:53:13 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/96004307","https://inaturalist-open-data.s3.amazonaws.com/photos/159442894/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.343875,-68.2068166667,3,NA,NA,NA,3,"","","false","","","Indian Cucumber Root","Medeola virginiana","Cucumber Root","Plantae",54924,"Liliaceae","Medeola","Medeola virginiana","rare native"
96074727,"Wed Sep 22 2021 06:56:06 GMT-0400 (EDT)","2021-09-22","2021-09-22 10:56:06 UTC","Eastern Time (US & Canada)",736270,"jcmurray24","","2021-09-25 12:53:31 UTC","2022-09-20 13:50:40 UTC","research","","https://www.inaturalist.org/observations/96074727","https://static.inaturalist.org/photos/159569034/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.3150458983,-68.1907870729,6,NA,NA,NA,6,"","","false","","","eastern poison ivy","Toxicodendron radicans","eastern poison ivy","Plantae",58732,"Anacardiaceae","Toxicodendron","Toxicodendron radicans","rare native"
96092644,"Sat Sep 25 2021 11:24:14 GMT-0400 (EDT)","2021-09-25","2021-09-25 15:24:14 UTC","Eastern Time (US & Canada)",3570031,"bbuzas","","2021-09-25 15:25:31 UTC","2023-02-26 20:07:02 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/96092644","https://inaturalist-open-data.s3.amazonaws.com/photos/159597917/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.3626676771,-68.2080048908,598,NA,NA,NA,598,"","","false","","","broad-leaved goldenrod","Solidago flexicaulis","broad-leaved goldenrod","Plantae",119154,"Asteraceae","Solidago","Solidago flexicaulis","rare native"
96221276,"2021/08/29 12:31 PM EDT","2021-08-29","2021-08-29 16:31:00 UTC","Eastern Time (US & Canada)",1215821,"jharkness","Joshua Harkness","2021-09-26 13:31:16 UTC","2021-09-26 15:57:01 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/96221276","https://inaturalist-open-data.s3.amazonaws.com/photos/159821914/medium.jpeg","","","false","Bar Harbor, ME, USA",44.3769480437,-68.290656528,2,NA,NA,NA,2,"","","false","","","small green wood orchid","Platanthera clavellata","small green wood orchid","Plantae",52500,"Orchidaceae","Platanthera","Platanthera clavellata","rare native"
96221289,"2021/08/29 12:55 PM EDT","2021-08-29","2021-08-29 16:55:00 UTC","Eastern Time (US & Canada)",1215821,"jharkness","Joshua Harkness","2021-09-26 13:31:18 UTC","2021-09-26 13:48:41 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/96221289","https://inaturalist-open-data.s3.amazonaws.com/photos/159822127/medium.jpeg","","","false","Bar Harbor, ME, USA",44.3780006102,-68.2888533162,4,NA,NA,NA,4,"","","false","","","dewdrop","Rubus dalibarda","dewdrop","Plantae",130751,"Rosaceae","Rubus","Rubus dalibarda","rare native"
96361306,"2021/09/11 11:18 AM EDT","2021-09-11","2021-09-11 15:18:00 UTC","Eastern Time (US & Canada)",2121813,"jdockens","Johnida Dockens","2021-09-27 13:38:52 UTC","2024-06-04 21:09:50 UTC","research","CC-BY-NC-ND","https://www.inaturalist.org/observations/96361306","https://inaturalist-open-data.s3.amazonaws.com/photos/160077461/medium.jpeg","","","false","Winter Harbor, ME, USA",44.3323902046,-68.0610644817,66,NA,NA,NA,66,"","","false","","","Monarch","Danaus plexippus","Monarch","Insecta",48662,"Nymphalidae","Danaus","Danaus plexippus","rare native"
96589407,"Wed Sep 29 2021 11:57:54 GMT-0400 (EDT)","2021-09-29","2021-09-29 15:57:54 UTC","Eastern Time (US & Canada)",906322,"yarnia","Yarnia","2021-09-29 16:03:34 UTC","2021-10-28 00:57:39 UTC","research","","https://www.inaturalist.org/observations/96589407","https://static.inaturalist.org/photos/160708946/medium.jpg","","","false","Cochrane Point, Acadia National Park, Hancock County, US-ME, US",44.3623971828,-68.2079317758,35,NA,NA,NA,35,"","","false","","","Jack-in-the-pulpit","Arisaema triphyllum","Jack-in-the-Pulpit","Plantae",50310,"Araceae","Arisaema","Arisaema triphyllum","rare native"
96711612,"Wed Sep 29 2021 11:59:31 GMT-0400 (EDT)","2021-09-29","2021-09-29 15:59:31 UTC","Eastern Time (US & Canada)",906322,"yarnia","Yarnia","2021-09-30 18:55:42 UTC","2022-02-15 14:45:32 UTC","research","","https://www.inaturalist.org/observations/96711612","https://static.inaturalist.org/photos/160708045/medium.jpg","","","false","Cochrane Point, Acadia National Park, Hancock County, US-ME, US",44.3624670018,-68.2078092552,35,NA,NA,NA,35,"","open","false","","","white turtlehead","Chelone glabra","white turtlehead","Plantae",82316,"Plantaginaceae","Chelone","Chelone glabra","rare native"
96935049,"Sat Oct 02 2021 12:03:27 GMT-0400 (EDT)","2021-10-02","2021-10-02 16:03:27 UTC","Eastern Time (US & Canada)",399831,"brucewbailey","Bruce Bailey","2021-10-02 20:20:13 UTC","2021-10-02 23:16:50 UTC","research","CC-BY","https://www.inaturalist.org/observations/96935049","https://inaturalist-open-data.s3.amazonaws.com/photos/161108359/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.3624533333,-68.207755,24,NA,NA,NA,24,"","","false","","","Jack-in-the-pulpit","Arisaema triphyllum","Jack-in-the-Pulpit","Plantae",50310,"Araceae","Arisaema","Arisaema triphyllum","rare native"
96935234,"Sat Oct 02 2021 12:05:05 GMT-0400 (EDT)","2021-10-02","2021-10-02 16:05:05 UTC","Eastern Time (US & Canada)",399831,"brucewbailey","Bruce Bailey","2021-10-02 20:21:51 UTC","2021-10-02 20:51:54 UTC","research","CC-BY","https://www.inaturalist.org/observations/96935234","https://inaturalist-open-data.s3.amazonaws.com/photos/161108774/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.3623866667,-68.2078466667,19,NA,NA,NA,19,"","open","false","","","white turtlehead","Chelone glabra","white turtlehead","Plantae",82316,"Plantaginaceae","Chelone","Chelone glabra","rare native"
96939143,"Sat Oct 02 2021 14:14:03 GMT-0400 (EDT)","2021-10-02","2021-10-02 18:14:03 UTC","Eastern Time (US & Canada)",399831,"brucewbailey","Bruce Bailey","2021-10-02 20:52:50 UTC","2022-09-20 13:32:23 UTC","research","CC-BY","https://www.inaturalist.org/observations/96939143","https://inaturalist-open-data.s3.amazonaws.com/photos/161115594/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.31572,-68.19085,10,NA,NA,NA,10,"","","false","","","eastern poison ivy","Toxicodendron radicans","eastern poison ivy","Plantae",58732,"Anacardiaceae","Toxicodendron","Toxicodendron radicans","rare native"
97098644,"Fri Oct 01 2021 12:56:22 GMT-0400 (EDT)","2021-10-01","2021-10-01 16:56:22 UTC","Eastern Time (US & Canada)",1716631,"robon7","","2021-10-04 01:21:06 UTC","2021-10-04 01:21:23 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/97098644","https://inaturalist-open-data.s3.amazonaws.com/photos/161410740/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.409305,-68.25370833,5,NA,NA,NA,5,"","open","false","","","","Cornus rugosa","Round-leaved Dogwood","Plantae",58745,"Cornaceae","Cornus","Cornus rugosa","rare native"
97439690,"2021/10/06 10:31 AM EDT","2021-10-06","2021-10-06 14:31:00 UTC","Eastern Time (US & Canada)",228880,"acadiaeducationranger","Acadia Education Staff","2021-10-07 12:59:03 UTC","2021-10-07 12:59:03 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/97439690","https://inaturalist-open-data.s3.amazonaws.com/photos/162049349/medium.jpeg","","","false","Southwest Harbor, ME, USA",44.238387324,-68.3018559851,111,NA,NA,NA,111,"","open","false","","","Fringed Willowherb","Epilobium ciliatum","fringed willowherb","Plantae",53050,"Onagraceae","Epilobium","Epilobium ciliatum","rare native"
97582618,"Fri Oct 01 2021 11:31:07 GMT-0400 (EDT)","2021-10-01","2021-10-01 15:31:07 UTC","Eastern Time (US & Canada)",2898002,"karenfish","","2021-10-08 20:55:18 UTC","2021-10-08 20:55:59 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/97582618","https://inaturalist-open-data.s3.amazonaws.com/photos/162311534/medium.jpg","","","false","Acadia National Park, Mount Desert, ME, US",44.326375,-68.2507333333,4,NA,NA,NA,4,"","open","false","","","","Pinus resinosa","red pine","Plantae",52383,"Pinaceae","Pinus","Pinus resinosa","rare native"
98157891,"Wed Oct 13 2021 13:54:27 GMT-0400 (EDT)","2021-10-13","2021-10-13 17:54:27 UTC","Eastern Time (US & Canada)",43073,"danspada","Daniel Spada","2021-10-14 01:06:21 UTC","2021-10-16 12:27:47 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/98157891","https://inaturalist-open-data.s3.amazonaws.com/photos/163372827/medium.jpg","","","false","Cochrane Point, Acadia National Park, Hancock County, US-ME, US",44.3173866667,-68.28367,4,NA,NA,NA,4,"","","false","","","trailing arbutus","Epigaea repens","trailing arbutus","Plantae",83075,"Ericaceae","Epigaea","Epigaea repens","rare native"
98567380,"2021-08-06 13:40:47","2021-08-06","2021-08-06 18:40:47 UTC","Central Time (US & Canada)",1139724,"coribund","Corson Androski","2021-10-18 02:10:29 UTC","2021-10-18 03:27:13 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/98567380","https://inaturalist-open-data.s3.amazonaws.com/photos/164136270/medium.jpeg","","","false","Isle Au Haut, ME 04645, USA",44.020999,-68.657542,NA,NA,NA,NA,NA,"","open","false","gps","gps","eastern skunk cabbage","Symplocarpus foetidus","Eastern Skunk Cabbage","Plantae",48961,"Araceae","Symplocarpus","Symplocarpus foetidus","rare native"
98632186,"Thu Aug 19 2021 14:26:46 GMT-0400 (EDT)","2021-08-19","2021-08-19 18:26:46 UTC","Eastern Time (US & Canada)",5057467,"hvolk","","2021-10-18 19:14:15 UTC","2021-10-18 22:02:51 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/98632186","https://inaturalist-open-data.s3.amazonaws.com/photos/164257416/medium.jpg","","","false","Acadia National Park, Mount Desert, ME, US",44.3196694221,-68.2541006872,109,NA,NA,NA,109,"","","false","","","Monarch","Danaus plexippus","Monarch","Insecta",48662,"Nymphalidae","Danaus","Danaus plexippus","rare native"
98696455,"2021/10/13 10:40 AM EDT","2021-10-13","2021-10-13 14:40:00 UTC","Eastern Time (US & Canada)",228880,"acadiaeducationranger","Acadia Education Staff","2021-10-19 12:57:37 UTC","2023-11-06 15:01:54 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/98696455","https://inaturalist-open-data.s3.amazonaws.com/photos/164380741/medium.jpeg","","","false","Southwest Harbor, ME, USA",44.238387324,-68.3018559851,111,NA,NA,NA,111,"","open","false","","","Eastern Skunk Cabbage","Symplocarpus foetidus","Eastern Skunk Cabbage","Plantae",48961,"Araceae","Symplocarpus","Symplocarpus foetidus","rare native"
98697795,"2021/10/12 9:49 AM EDT","2021-10-12","2021-10-12 13:49:00 UTC","Eastern Time (US & Canada)",228880,"acadiaeducationranger","Acadia Education Staff","2021-10-19 13:21:29 UTC","2021-10-19 13:29:22 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/98697795","https://inaturalist-open-data.s3.amazonaws.com/photos/164382535/medium.jpeg","","","false","Southwest Harbor, ME, USA",44.238387324,-68.3018559851,111,NA,NA,NA,111,"","open","false","","","eastern skunk cabbage","Symplocarpus foetidus","Eastern Skunk Cabbage","Plantae",48961,"Araceae","Symplocarpus","Symplocarpus foetidus","rare native"
99059488,"2021-10-09 09:18:06","2021-10-09","2021-10-09 13:18:06 UTC","Eastern Time (US & Canada)",2071353,"schuylks","Joe Breznicky","2021-10-23 07:14:32 UTC","2022-02-18 17:10:13 UTC","research","","https://www.inaturalist.org/observations/99059488","https://static.inaturalist.org/photos/165058446/medium.jpeg","","","false","Southwest Harbor, ME 04679, USA",44.241162,-68.30705,NA,NA,NA,NA,NA,"","open","false","gps","gps","flat-topped goldenrod","Euthamia graminifolia","flat-topped goldenrod","Plantae",130989,"Asteraceae","Euthamia","Euthamia graminifolia","rare native"
99086188,"Sat Oct 23 2021 10:06:06 GMT -0400 (EDT)","2021-10-23","2021-10-23 14:06:06 UTC","Eastern Time (US & Canada)",3943952,"hanaegarrison","Hanae Garrison","2021-10-23 14:06:10 UTC","2022-03-08 05:16:17 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/99086188","https://inaturalist-open-data.s3.amazonaws.com/photos/165109913/medium.jpeg","","","false","Birch Harbor",44.3518676758,-68.0483474731,65,NA,NA,NA,65,"","","false","","","broom crowberry","Corema conradii","broom crowberry","Plantae",160882,"Ericaceae","Corema","Corema conradii","rare native"
99125031,"2021-10-09 12:21:14","2021-10-09","2021-10-09 16:21:14 UTC","Eastern Time (US & Canada)",2071353,"schuylks","Joe Breznicky","2021-10-23 19:56:13 UTC","2022-02-16 15:47:06 UTC","research","","https://www.inaturalist.org/observations/99125031","https://static.inaturalist.org/photos/165178338/medium.jpeg","","","false","Bar Harbor, ME 04609, USA",44.349344,-68.1894999722,NA,NA,NA,NA,NA,"","","false","gps","gps","broad-leaved goldenrod","Solidago flexicaulis","broad-leaved goldenrod","Plantae",119154,"Asteraceae","Solidago","Solidago flexicaulis","rare native"
99125485,"2021-10-09 12:21:17","2021-10-09","2021-10-09 16:21:17 UTC","Eastern Time (US & Canada)",2071353,"schuylks","Joe Breznicky","2021-10-23 20:00:49 UTC","2021-12-28 13:38:03 UTC","research","","https://www.inaturalist.org/observations/99125485","https://static.inaturalist.org/photos/165179093/medium.jpeg","","","false","Bar Harbor, ME 04609, USA",44.3493369722,-68.1894259722,NA,NA,NA,NA,NA,"","","false","gps","gps","hairy Solomon's-seal","Polygonatum pubescens","hairy Solomon's-seal","Plantae",127322,"Asparagaceae","Polygonatum","Polygonatum pubescens","rare native"
99166199,"2021/10/05 2:12 PM EDT","2021-10-05","2021-10-05 18:12:00 UTC","Eastern Time (US & Canada)",4585777,"billsiebert","Bill Siebert","2021-10-24 02:38:18 UTC","2021-10-24 14:04:36 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/99166199","https://inaturalist-open-data.s3.amazonaws.com/photos/165255483/medium.jpg","","","false","Gouldsboro, ME, USA",44.396915,-68.2111066667,NA,NA,NA,NA,NA,"","","false","","","Monarch","Danaus plexippus","Monarch","Insecta",48662,"Nymphalidae","Danaus","Danaus plexippus","rare native"
99262162,"2021/10/24 9:55 AM EDT","2021-10-24","2021-10-24 13:55:00 UTC","Eastern Time (US & Canada)",1215821,"jharkness","Joshua Harkness","2021-10-24 20:41:50 UTC","2021-10-24 20:41:50 UTC","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/99262162","https://inaturalist-open-data.s3.amazonaws.com/photos/165422355/medium.jpeg","","","false","Bar Harbor, ME 04609, USA",44.406305255,-68.2356539538,15,NA,NA,NA,15,"","open","false","","","Epilobium coloratum","Epilobium coloratum","cinnamon willowherb","Plantae",145435,"Onagraceae","Epilobium","Epilobium coloratum","rare native"
99262201,"2021/10/24 12:10 PM EDT","2021-10-24","2021-10-24 16:10:00 UTC","Eastern Time (US & Canada)",1215821,"jharkness","Joshua Harkness","2021-10-24 20:42:03 UTC","2021-10-24 23:09:49 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/99262201","https://inaturalist-open-data.s3.amazonaws.com/photos/165424692/medium.jpeg","","","false","Bar Harbor, ME, USA",44.3981226736,-68.2551613033,31,NA,NA,NA,31,"","","false","","","trailing arbutus","Epigaea repens","trailing arbutus","Plantae",83075,"Ericaceae","Epigaea","Epigaea repens","rare native"
99262206,"2021/10/24 12:14 PM EDT","2021-10-24","2021-10-24 16:14:00 UTC","Eastern Time (US & Canada)",1215821,"jharkness","Joshua Harkness","2021-10-24 20:42:04 UTC","2022-01-06 13:57:23 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/99262206","https://inaturalist-open-data.s3.amazonaws.com/photos/165424849/medium.jpeg","","","false","Bar Harbor, ME, USA",44.3954717717,-68.2545635523,8,NA,NA,NA,8,"","open","false","","","red pine","Pinus resinosa","red pine","Plantae",52383,"Pinaceae","Pinus","Pinus resinosa","rare native"
99840708,"2010/08/07 11:01 AM UTC","2010-08-07","2010-08-07 11:01:00 UTC","UTC",1257717,"oeserak","Ken Oeser","2021-10-31 02:07:24 UTC","2021-10-31 03:07:07 UTC","research","","https://www.inaturalist.org/observations/99840708","https://static.inaturalist.org/photos/166524943/medium.jpeg","","","false","Bar Harbor, ME, USA",44.3443094168,-68.2210322553,244,NA,NA,NA,244,"","","false","","","interrupted clubmoss","Spinulum annotinum","interrupted clubmoss","Plantae",204168,"Lycopodiaceae","Spinulum","Spinulum annotinum","rare native"
99841374,"Thu Oct 14 2021 15:12:39 GMT-0500 (CDT)","2021-10-14","2021-10-14 15:12:39 UTC","UTC",2043077,"molly_fisher","","2021-10-31 02:20:36 UTC","2021-10-31 03:11:05 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/99841374","https://inaturalist-open-data.s3.amazonaws.com/photos/166526514/medium.jpg","","","false","Acadia National Park, Southwest Harbor, ME, US",44.3061783333,-68.37465,9094,NA,NA,NA,9094,"","open","false","","","Tufted Bulrush","Trichophorum cespitosum","Tufted Bulrush","Plantae",204169,"Cyperaceae","Trichophorum","Trichophorum cespitosum","rare native"
100160201,"2021-08-05 13:19:38","2021-08-05","2021-08-05 17:19:38 UTC","Eastern Time (US & Canada)",2773357,"cartsalot","","2021-11-03 16:59:40 UTC","2022-05-26 14:49:12 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/100160201","https://inaturalist-open-data.s3.amazonaws.com/photos/167130206/medium.jpeg","","","false","Mt Desert, ME 04675, USA",44.321218,-68.2538169722,NA,NA,NA,NA,NA,"","","false","gps","gps","Monarch","Danaus plexippus","Monarch","Insecta",48662,"Nymphalidae","Danaus","Danaus plexippus","rare native"
100512797,"Sun Nov 07 2021 12:39:04 GMT -0500 (EST)","2021-11-07","2021-11-07 17:39:04 UTC","Eastern Time (US & Canada)",4686302,"zsifnakis","","2021-11-07 17:39:19 UTC","2024-05-04 05:14:41 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/100512797","https://inaturalist-open-data.s3.amazonaws.com/photos/167778130/medium.jpeg","","","false","Hancock County, US-ME, US",44.3464445743,-68.3831566987,10,NA,NA,NA,27348,"","obscured","true","","","downy rattlesnake plantain","Goodyera pubescens","downy rattlesnake plantain","Plantae",62406,"Orchidaceae","Goodyera","Goodyera pubescens","rare native"
100604847,"Mon Aug 16 2021 16:24:10 GMT-0400 (EDT)","2021-08-16","2021-08-16 20:24:10 UTC","Eastern Time (US & Canada)",74317,"nashepard","Nathan Shepard","2021-11-08 16:15:57 UTC","2022-02-18 17:09:26 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/100604847","https://inaturalist-open-data.s3.amazonaws.com/photos/167934236/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.3525543483,-68.222822724,3,NA,NA,NA,3,"","open","false","","","flat-topped goldenrod","Euthamia graminifolia","flat-topped goldenrod","Plantae",130989,"Asteraceae","Euthamia","Euthamia graminifolia","rare native"
101288603,"2005/07/22 12:53 PM EDT","2005-07-22","2005-07-22 16:53:00 UTC","Eastern Time (US & Canada)",5161910,"jefboeke","Jef Boeke","2021-11-16 22:31:05 UTC","2021-11-19 19:44:52 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/101288603","https://inaturalist-open-data.s3.amazonaws.com/photos/169137346/medium.jpeg","","","false","Bar Harbor, ME, USA",44.3581652857,-68.2233995768,3906,NA,NA,NA,3906,"","","false","","","Wood Lily","Lilium philadelphicum","Wood Lily","Plantae",61253,"Liliaceae","Lilium","Lilium philadelphicum","rare native"
102686076,"1992-07-01","1992-07-01","","Eastern Time (US & Canada)",111485,"michael_oldham","Michael John Oldham","2021-12-07 23:50:22 UTC","2023-05-07 16:52:56 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/102686076","https://inaturalist-open-data.s3.amazonaws.com/photos/190166252/medium.jpg","","class-bulkobservationfile-user_id-111485-filename-mjo-1992-specimens-to-inat-2021-12-07-1-csv-project_id-2021-12-07 15:44:44 -0800.csv","false","USA, Maine, Hancock County, Acadia National Park, Seawall Campground; Lat Long accuracy 100m",44.241734,-68.304993,NA,NA,NA,NA,NA,"","open","false","","","Wiegand's sedge","Carex wiegandii","Wiegand's sedge","Plantae",160143,"Cyperaceae","Carex","Carex wiegandii","rare native"
105458489,"Sun Jan 23 2022 14:36:32 GMT-0500 (EST)","2022-01-23","2022-01-23 19:36:32 UTC","Eastern Time (US & Canada)",1770255,"lucianvazquez","Lucian Vazquez","2022-01-23 22:01:52 UTC","2023-12-26 21:23:45 UTC","research","CC-BY","https://www.inaturalist.org/observations/105458489","https://inaturalist-open-data.s3.amazonaws.com/photos/176947830/medium.jpg","","","false","Acadia National Park, Bar Harbor, ME, US",44.367925,-68.263145,5,NA,NA,NA,5,"","open","false","","","red pine","Pinus resinosa","red pine","Plantae",52383,"Pinaceae","Pinus","Pinus resinosa","rare native"
